12/21 22:57	[INFO]		『けいた』さんが参加されます。
12/21 22:57	[INFO]		『けいた』さんが参加されます。
12/21 22:56	[INFO]		『けいた』さんは退出されました。
12/21 22:56	[INFO]		『けいた』さんは退出されました。
12/21 22:56	[INFO]		『けいた』さんが参加されます。
12/21 22:56	[INFO]		『けいた』さんは退出されました。
12/21 22:52	[INFO]		『けいた』さんが参加されます。
12/21 22:52	[INFO]		『けいた』さんは退出されました。
12/21 22:52	[INFO]		『けいた』さんが参加されます。
12/21 22:51	[INFO]		『けいた』さんは退出されました。
12/21 22:51	[INFO]		『けいた』さんが参加されます。
12/21 22:50	[INFO]		『けいた』さんは退出されました。
12/21 22:48	[INFO]		『けいた』さんが参加されます。
12/21 22:48	[INFO]		『けいた』さんは退出されました。
12/21 22:48	[INFO]		『けいた』さんが参加されます。
12/21 22:48	[INFO]		『けいた』さんは退出されました。
12/21 22:47	[INFO]		『けいた』さんが参加されます。
12/21 22:47	[INFO]		『けいた』さんは退出されました。
12/21 22:46	[INFO]		『けいた』さんが参加されます。
12/21 22:46	[INFO]		『けいた』さんは退出されました。
12/21 22:45	[INFO]		『けいた』さんが参加されます。
12/21 22:45	[INFO]		『けいた』さんは退出されました。
12/21 22:42	[INFO]		『けいた』さんが参加されます。
12/21 22:42	[INFO]		『けいた』さんが参加されます。
12/21 22:42	[INFO]		『けいた』さんは退出されました。
12/21 22:42	[INFO]		『けいた』さんは退出されました。
12/21 22:42	[INFO]		『けいた』さんが参加されます。
12/21 22:42	[INFO]		『けいた』さんは退出されました。
12/21 22:42	[INFO]		『けいた』さんが参加されます。
12/21 22:41	[INFO]		『けいた』さんが参加されます。
12/21 22:41	[INFO]		『けいた』さんは退出されました。
12/21 22:41	[INFO]		『けいた』さんは退出されました。
12/21 22:41	[INFO]		『けいた』さんが参加されます。
12/21 22:40	[INFO]		『けいた』さんは退出されました。
12/21 22:40	[INFO]		『けいた』さんが参加されます。
12/21 22:40	[INFO]		『けいた』さんは退出されました。
12/21 22:40	[INFO]		『けいた』さんが参加されます。
12/21 22:30	[INFO]		『けいた』さんは退出されました。
12/21 22:30	[INFO]		『けいた』さんが参加されます。
12/21 22:30	[INFO]		『けいた』さんは退出されました。
12/21 22:29	[INFO]		『けいた』さんが参加されます。
12/21 22:29	[INFO]		『けいた』さんは退出されました。
12/21 22:28	[INFO]		『けいた』さんが参加されます。
12/21 22:28	[INFO]		『けいた』さんは退出されました。
12/21 22:27	[INFO]		『けいた』さんが参加されます。
12/21 22:27	[INFO]		『けいた』さんが参加されます。
12/21 21:16	[INFO]		『けいた』さんが参加されます。
12/21 21:16	[INFO]		『けいた』さんは退出されました。
12/21 21:16	[INFO]		『けいた』さんが参加されます。
12/15 23:51	[INFO]		『けいた』さんが参加されます。
12/13 18:49	[INFO]		『けいた』さんが参加されます。
12/13 18:36	[INFO]		『けいた』さんは退出されました。
12/13 18:25	[INFO]		『けいた』さんが参加されます。
12/13 17:10	[INFO]		『けいた』さんは退出されました。
12/13 17:10	[INFO]		『けいた』さんが参加されます。
12/10 09:29	[INFO]		『けいた』さんが参加されます。
12/10 09:27	[INFO]		『けいた』さんが参加されます。
12/10 09:25	[INFO]		『けいた』さんが参加されます。
12/10 09:19	[INFO]		『けいた』さんが参加されます。
12/08 22:45	[INFO]		『けいた』さんは退出されました。
12/08 22:16	[INFO]		『けいた』さんが参加されます。
12/08 22:15	[INFO]		『けいた』さんが参加されます。
12/08 22:15	[INFO]		『けいた』さんが参加されます。
12/04 00:22	[INFO]		『けいた』さんは退出されました。
12/04 00:07	[SYSTEM]		手札を公開しました。【神格】に”友好＋１”、【学者】に”移動←→”、【情報屋】に”不安－１”、【病院】に”不安＋１”、【神格】に”移動斜め”、【アイドル】に”移動↑↓”、がセットされています。
12/04 00:07	[SYSTEM]		主人公が【学者】に手札をセットしました。
12/04 00:07	[SYSTEM]		主人公が【神格】に手札をセットしました。
12/04 00:07	[SYSTEM]		脚本家が【病院】と【神格】と【アイドル】に手札をセットしました。
12/04 00:07	[SYSTEM]		第3ループ、1日目を開始します。
12/04 00:06	[INFO]		『けいた』さんが参加されます。
12/04 00:06	[INFO]		『けいた』さんが参加されます。
12/03 23:51	[INFO]		『けいた』さんが参加されます。
12/03 01:32	[INFO]		『けいた』さんは退出されました。
12/03 01:32	[INFO]		『けいた』さんが参加されます。
12/03 01:32	[INFO]		『けいた』さんは退出されました。
12/03 01:16	[INFO]		『けいた』さんが参加されます。
12/03 01:13	[INFO]		『けいた』さんは退出されました。
12/03 01:13	[INFO]		『けいた』さんが参加されます。
12/03 01:13	[INFO]		『けいた』さんは退出されました。
12/03 01:11	[SYSTEM]		第3ループ、4日目を開始します。
12/03 01:09	[INFO]		『けいた』さんが参加されます。
12/03 01:08	[INFO]		『けいた』さんが参加されます。
12/03 00:54	[INFO]		『けいた』さんは退出されました。
12/03 00:53	[INFO]		『けいた』さんは退出されました。
12/03 00:53	[INFO]		『けいた』さんが参加されます。
12/03 00:53	[INFO]		『けいた』さんが参加されます。
12/03 00:47	[SYSTEM]		第3ループ、4日目を開始します。
12/03 00:47	[INFO]		『けいた』さんが参加されます。
11/29 21:44	[INFO]		『けいた』さんが参加されます。
11/29 21:40	[INFO]		『けいた』さんが参加されます。
11/29 21:39	[INFO]		『けいた』さんが参加されます。
11/29 21:36	[INFO]		『けいた』さんが参加されます。
11/29 21:12	[INFO]		『けいた』さんが参加されます。
11/29 20:13	[INFO]		『けいた』さんは退出されました。
11/29 20:05	[INFO]		『けいた』さんが参加されます。
11/29 20:05	[INFO]		『けいた』さんは退出されました。
11/29 20:00	[INFO]		『けいた』さんが参加されます。
11/29 15:47	[INFO]		『けいた』さんが参加されます。
11/28 18:29	[SYSTEM]		手札を公開しました。【男子学生】に”不安－１”、【女子学生】に”移動禁止”、【お嬢様】に”移動↑↓”、【手先】に”不安＋１”、【女子学生】に”移動↑↓”、【男子学生】に”不安＋１”、がセットされています。
11/28 18:29	[SYSTEM]		主人公が【お嬢様】に手札をセットしました。
11/28 18:28	[SYSTEM]		主人公が【女子学生】に手札をセットしました。
11/28 18:26	[SYSTEM]		脚本家が【手先】と【女子学生】と【男子学生】に手札をセットしました。
11/28 18:11	[SYSTEM]		第1ループ、2日目を開始します。
11/28 14:23	[SYSTEM]		手札を公開しました。【女子学生】に”友好＋２”、【巫女】に”移動←→”、【医者】に”移動↑↓”、【お嬢様】に”移動←→”、【巫女】に”移動↑↓”、【男子学生】に”不安＋１”、がセットされています。
11/28 14:10	[SYSTEM]		主人公が【巫女】に手札をセットしました。
11/28 13:42	[SYSTEM]		主人公が【女子学生】に手札をセットしました。
11/28 12:06	[INFO]		『けいた』さんが参加されます。
11/28 12:06	[INFO]		『ふみか』さんが参加されます。
11/28 12:06	[INFO]		『ときお』さんが参加されます。
11/28 01:23	[SYSTEM]		脚本家が【お嬢様】と【巫女】と【男子学生】に手札をセットしました。
11/28 00:08	[SYSTEM]		第1ループ、1日目を開始します。
11/27 17:45	[INFO]		『らいた』さんが参加されます。
11/27 17:30	[INFO]		『らいた』さんは退出されました。
11/27 16:24	[INFO]		『らいた』さんが参加されます。
11/27 08:44	[INFO]		『てすと』さんは退出されました。
11/27 08:43	[INFO]		『てすと』さんが参加されます。
11/26 23:10	[INFO]		『てすと』さんが参加されます。
11/26 23:10	[INFO]		『てすと』さんは退出されました。
11/26 23:04	[INFO]		『てすと』さんは退出されました。
11/26 23:02	[SYSTEM]		手札を公開しました。【医者】に”友好＋２”、【情報屋】に”友好＋２”、【女子学生】に”移動禁止”、【男子学生】に”移動↑↓”、【巫女】に”不安＋１”、【サラリーマン】に”不安＋１”、がセットされています。
11/26 23:02	[SYSTEM]		主人公が【情報屋】に手札をセットしました。
11/26 23:02	[SYSTEM]		主人公が【医者】に手札をセットしました。
11/26 23:01	[SYSTEM]		脚本家が【男子学生】と【巫女】と【サラリーマン】に手札をセットしました。
11/26 23:01	[SYSTEM]		第1ループ、1日目を開始します。
11/26 23:01	[INFO]		『てすと』さんが参加されます。
11/26 23:01	[INFO]		『てすと』さんは退出されました。
11/26 23:01	[INFO]		『てすと』さんが参加されます。
11/26 23:00	[INFO]		『てすと』さんは退出されました。
11/26 23:00	[INFO]		『てすと』さんが参加されます。
11/26 22:59	[INFO]		『てすと』さんが参加されます。
11/26 12:03	[INFO]		『てすと』さんが参加されます。
11/26 11:02	[INFO]		『てすと』さんが参加されます。
11/26 00:42	[SYSTEM]		第3ループを終了します。
11/26 00:42	[SYSTEM]		第3ループ、1日目を開始します。
11/26 00:42	[SYSTEM]		第2ループを終了します。
11/26 00:41	[INFO]		『てすと』さんが参加されます。
11/26 00:41	[INFO]		『てすと』さんは退出されました。
11/26 00:40	[SYSTEM]		第1ループを終了します。
11/26 00:40	[INFO]		『てすと』さんが参加されます。
11/26 00:40	[INFO]		『てすと』さんが参加されます。
11/26 00:39	[INFO]		『てすと』さんは退出されました。
11/26 00:39	[INFO]		『てすと』さんは退出されました。
11/26 00:19	[SYSTEM]		第2ループを終了します。
11/26 00:19	[SYSTEM]		第2ループを終了します。
11/26 00:19	[SYSTEM]		第1ループを終了します。
11/26 00:19	[INFO]		『てすと』さんが参加されます。
11/26 00:18	[SYSTEM]		第1ループを終了します。
11/26 00:18	[SYSTEM]		第1ループ、1日目を開始します。
11/26 00:18	[SYSTEM]		第0ループを終了します。
11/26 00:17	[INFO]		『てすと』さんが参加されます。
11/25 21:26	[INFO]		『てすと』さんが参加されます。
11/25 20:22	[INFO]		『てすと』さんが参加されます。
11/25 20:19	[INFO]		『てすと』さんが参加されます。
11/25 20:17	[INFO]		『てすと』さんが参加されます。
11/25 20:14	[INFO]		『てすと』さんが参加されます。
11/25 18:54	[INFO]		『てすと』さんが参加されます。
11/25 13:34	[INFO]		『てすと』さんが参加されます。
11/25 13:33	[INFO]		『てすと』さんが参加されます。
11/25 12:38	[INFO]		『てすと』さんは退出されました。
11/25 12:36	[INFO]		『てすと』さんは退出されました。
11/25 09:04	[SYSTEM]		第1ループ、8日目を開始します。
11/25 09:04	[INFO]		『てすと』さんは退出されました。
11/25 09:04	[INFO]		『てすと』さんが参加されます。
11/25 09:03	[SYSTEM]		手札を公開しました。【巫女】に”暗躍禁止”、【学者】に”移動禁止”、【男子学生】に”暗躍禁止”、【都市】に”移動↑↓”、【サラリーマン】に”不安－１”、【女子学生】に”不安＋１”、がセットされています。
11/25 09:03	[SYSTEM]		主人公が【学者】に手札をセットしました。
11/25 09:03	[SYSTEM]		主人公が【巫女】に手札をセットしました。
11/25 09:03	[SYSTEM]		脚本家が【都市】と【サラリーマン】と【女子学生】に手札をセットしました。
11/24 23:41	[SYSTEM]		第1ループ、7日目を開始します。
11/24 23:41	[SYSTEM]		手札を公開しました。【患者】に”暗躍禁止”、【サラリーマン】に”暗躍禁止”、【女子学生】に”移動←→”、【巫女】に”移動←→”、【医者】に”不安＋１”、【学者】に”友好禁止”、がセットされています。
11/24 23:41	[SYSTEM]		主人公が【患者】に手札をセットしました。
11/24 23:41	[SYSTEM]		主人公が【女子学生】に手札をセットしました。
11/24 23:41	[SYSTEM]		脚本家が【巫女】と【医者】と【学者】に手札をセットしました。
11/24 23:41	[SYSTEM]		第1ループ、6日目を開始します。
11/24 23:40	[SYSTEM]		手札を公開しました。【学者】に”暗躍禁止”、【巫女】に”暗躍禁止”、【患者】に”暗躍禁止”、【サラリーマン】に”移動←→”、【都市】に”不安＋１”、【女子学生】に”不安禁止”、がセットされています。
11/24 23:40	[SYSTEM]		主人公が【患者】に手札をセットしました。
11/24 23:40	[SYSTEM]		主人公が【巫女】に手札をセットしました。
11/24 23:40	[SYSTEM]		脚本家が【サラリーマン】と【都市】と【女子学生】に手札をセットしました。
11/24 23:40	[SYSTEM]		第1ループ、5日目を開始します。
11/24 23:40	[SYSTEM]		手札を公開しました。【患者】に”不安－１”、【学者】に”暗躍禁止”、【女子学生】に”暗躍禁止”、【巫女】に”移動←→”、【医者】に”不安＋１”、【サラリーマン】に”不安禁止”、がセットされています。
11/24 23:39	[SYSTEM]		主人公が【学者】に手札をセットしました。
11/24 23:39	[SYSTEM]		主人公が【患者】に手札をセットしました。
11/24 23:38	[SYSTEM]		脚本家が【巫女】と【医者】と【サラリーマン】に手札をセットしました。
11/24 23:38	[SYSTEM]		第1ループ、4日目を開始します。
11/24 23:38	[INFO]		『てすと』さんが参加されます。
11/24 23:38	[INFO]		『てすと』さんが参加されます。
11/24 23:38	[INFO]		『てすと』さんは退出されました。
11/24 23:27	[INFO]		『てすと』さんが参加されます。
11/24 23:25	[INFO]		『てすと』さんが参加されます。
11/24 23:23	[SYSTEM]		手札を公開しました。【巫女】に”暗躍禁止”、【学者】に”友好＋２”、【患者】に”不安－１”、【女子学生】に”不安＋１”、【学者】に”不安＋１”、【都市】に”暗躍＋１”、がセットされています。
11/24 23:23	[SYSTEM]		主人公が【巫女】に手札をセットしました。
11/24 23:23	[INFO]		『てすと』さんが参加されます。
11/24 23:23	[INFO]		『てすと』さんは退出されました。
11/24 23:22	[INFO]		『てすと』さんが参加されます。
11/24 23:21	[INFO]		『てすと』さんが参加されます。
11/24 23:21	[INFO]		『てすと』さんは退出されました。
11/24 23:02	[INFO]		『てすと』さんが参加されます。
11/24 23:01	[INFO]		『てすと』さんが参加されます。
11/24 23:00	[INFO]		『てすと』さんが参加されます。
11/24 22:59	[INFO]		『てすと』さんが参加されます。
11/24 22:59	[INFO]		『てすと』さんは退出されました。
11/24 22:54	[INFO]		『てすと』さんが参加されます。
11/24 22:51	[INFO]		『てすと』さんが参加されます。
11/24 22:51	[INFO]		『てすと』さんが参加されます。
11/24 22:50	[INFO]		『てすと』さんが参加されます。
11/24 22:48	[INFO]		『てすと』さんが参加されます。
11/24 21:47	[INFO]		『てすと』さんは退出されました。
11/24 21:47	[SYSTEM]		主人公が【患者】に手札をセットしました。
11/24 21:47	[INFO]		『てすと』さんが参加されます。
11/24 21:46	[SYSTEM]		脚本家が【女子学生】と【学者】と【都市】に手札をセットしました。
11/24 21:46	[INFO]		『てすと』さんが参加されます。
11/24 21:46	[INFO]		『てすと』さんは退出されました。
11/24 21:32	[INFO]		『てすと』さんが参加されます。
11/24 21:32	[INFO]		『てすと』さんは退出されました。
11/24 21:32	[SYSTEM]		第1ループ、3日目を開始します。
11/24 21:16	[INFO]		『てすと』さんが参加されます。
11/24 21:16	[INFO]		『てすと』さんは退出されました。
11/24 21:13	[INFO]		『てすと』さんが参加されます。
11/24 21:12	[INFO]		『てすと』さんが参加されます。
11/24 21:12	[INFO]		『てすと』さんは退出されました。
11/24 21:08	[INFO]		『てすと』さんは退出されました。
11/24 21:08	[INFO]		『てすと』さんが参加されます。
11/24 21:08	[INFO]		『てすと』さんが参加されます。
11/24 21:07	[INFO]		『てすと』さんが参加されます。
11/24 21:06	[INFO]		『てすと』さんは退出されました。
11/24 21:06	[INFO]		『てすと』さんが参加されます。
11/24 21:06	[INFO]		『てすと』さんは退出されました。
11/24 21:03	[INFO]		『てすと』さんが参加されます。
11/24 21:03	[INFO]		『てすと』さんは退出されました。
11/24 21:03	[SYSTEM]		手札を公開しました。【学者】に”移動禁止”、【患者】に”不安－１”、【男子学生】に”友好＋２”、【医者】に”移動斜め”、【病院】に”不安＋１”、【サラリーマン】に”暗躍＋１”、がセットされています。
11/24 21:03	[SYSTEM]		主人公が【男子学生】に手札をセットしました。
11/24 21:03	[SYSTEM]		主人公が【患者】に手札をセットしました。
11/24 21:03	[INFO]		『てすと』さんが参加されます。
11/24 21:02	[SYSTEM]		脚本家が【医者】と【病院】と【サラリーマン】に手札をセットしました。
11/24 21:02	[SYSTEM]		第1ループ、2日目を開始します。
11/24 21:02	[INFO]		『てすと』さんが参加されます。
11/24 21:02	[INFO]		『てすと』さんが参加されます。
11/24 02:57	[INFO]		『てすと』さんは退出されました。
11/24 02:56	[INFO]		『てすと』さんが参加されます。
11/24 02:56	[SYSTEM]		手札を公開しました。【医者】に”友好＋２”、【患者】に”暗躍禁止”、【学者】に”暗躍禁止”、【女子学生】に”暗躍＋２”、【巫女】に”移動←→”、【都市】に”不安－１”、がセットされています。
11/24 02:56	[SYSTEM]		主人公が【患者】に手札をセットしました。
11/24 02:56	[SYSTEM]		主人公が【医者】に手札をセットしました。
11/24 02:56	[INFO]		『てすと』さんが参加されます。
11/24 02:55	[INFO]		『てすと』さんが参加されます。
11/24 02:55	[INFO]		『てすと』さんが参加されます。
11/24 00:27	[INFO]		『てすと』さんは退出されました。
11/24 00:13	[SYSTEM]		脚本家が【女子学生】と【巫女】と【都市】に手札をセットしました。
11/24 00:13	[SYSTEM]		第1ループ、1日目を開始します。
11/24 00:13	[INFO]		『てすと』さんが参加されます。
11/24 00:12	[INFO]		『てすと』さんは退出されました。
11/24 00:11	[INFO]		『てすと』さんが参加されます。
11/24 00:11	[INFO]		『てすと』さんが参加されます。
11/24 00:11	[INFO]		『てすと』さんは退出されました。
11/24 00:11	[INFO]		『てすと』さんが参加されます。
11/23 23:11	[INFO]		『てすと』さんが参加されます。
11/23 23:11	[INFO]		『てすと』さんが参加されます。
11/23 23:10	[INFO]		『てすと』さんが参加されます。
11/23 23:09	[INFO]		『てすと』さんが参加されます。
11/23 23:08	[INFO]		『てすと』さんが参加されます。
11/23 23:05	[INFO]		『てすと』さんが参加されます。
